serial_num,equip_type,manufacturer,manufacture_date,date_active,date_not_viable,facility,ownership_type,lab_level,calib_engineer_nm,calib_engineer_post,most_recent_calibration,next_calibration,most_recent_maintenance,next_maintenance,maintenance_engineer_nm,maintenance_engineer_post,retirement_date,retirement_requested,retirement_dt_requested,long,lat,last_altered
103,graduated_pipettes,quality_equip,2016-05-08,2016-05-21,2018-05-08,Lab3,private,district,tech2,affiliate2,2016-07-08,2016-10-06,2016-07-03,2016-12-30,tech1,affiliate1,2018-05-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
104,centrifuge,lab_equip_r_us,2016-07-05,2016-07-07,2018-07-05,Lab,private,district,tech2,affiliate2,2016-08-05,2016-11-03,2016-09-16,2017-03-15,tech3,affiliate3,2018-06-27,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
105,coulter,quality_equip,2016-07-04,2016-07-18,2018-07-04,Lab3,parochial,district,tech1,affiliate1,2016-08-28,2016-11-26,2016-08-17,2017-02-13,tech3,affiliate3,2018-07-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
106,graduated_pipettes,quality_equip,2016-09-16,2016-09-19,2018-09-16,Lab,private,other,tech1,affiliate1,2016-09-29,2016-12-28,2016-12-15,2017-06-13,tech2,affiliate2,2018-09-09,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
107,centrifuge,lab_equip_r_us,2017-09-14,2017-09-20,2019-09-14,Lab1,private,district,tech1,affiliate1,2017-10-05,2018-01-03,2017-12-16,2018-06-14,tech2,affiliate2,2019-09-10,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
108,pcr_tube,lab_equip_r_us,2016-04-26,2016-05-11,2018-04-26,Lab4,parochial,other,tech1,affiliate1,2016-05-21,2016-08-19,2016-07-23,2017-01-19,tech1,affiliate1,2018-05-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
109,pcr_machine,lab_equip_r_us,2017-10-09,2017-10-12,2019-10-09,Lab1,private,district,tech1,affiliate1,2017-10-16,2018-01-14,2018-01-06,2018-07-05,tech1,affiliate1,2019-10-02,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
110,pcr_machine,lab_equip_r_us,2016-02-07,2016-02-25,2018-02-06,Lab1,private,regional,tech1,affiliate1,2016-04-24,2016-07-23,2016-04-02,2016-09-29,tech1,affiliate1,2018-02-14,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
111,centrifuge,lab_equip_r_us,2016-12-23,2017-01-09,2018-12-23,Lab3,private,district,tech2,affiliate2,2017-01-31,2017-05-01,2017-03-22,2017-09-18,tech1,affiliate1,2018-12-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
112,P24,lab_equip_r_us,2016-09-25,2016-10-17,2018-09-25,Lab,private,district,tech1,affiliate1,2016-12-10,2017-03-10,2016-12-07,2017-06-05,tech2,affiliate2,2018-10-07,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
113,micropipettes,quality_equip,2016-09-08,2016-09-28,2018-09-08,Lab4,gov,other,tech3,affiliate3,2016-11-16,2017-02-14,2016-11-02,2017-05-01,tech1,affiliate1,2018-09-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
114,P24,lab_equip_r_us,2017-09-22,2017-10-15,2019-09-22,Lab,gov,district,tech3,affiliate3,2017-12-11,2018-03-11,2018-01-04,2018-07-03,tech1,affiliate1,2019-10-05,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
115,micropipettes,best_labs,2016-01-21,2016-02-19,2018-01-20,Lab4,gov,district,tech2,affiliate2,2016-04-19,2016-07-18,2016-05-09,2016-11-05,tech2,affiliate2,2018-02-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
116,graduated_pipettes,lab_equip_r_us,2017-04-26,2017-05-07,2019-04-26,Lab,gov,regional,tech3,affiliate3,2017-06-22,2017-09-20,2017-06-08,2017-12-05,tech2,affiliate2,2019-04-27,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
117,graduated_pipettes,best_labs,2016-12-01,2016-12-23,2018-12-01,Lab2,gov,district,tech3,affiliate3,2017-01-11,2017-04-11,2017-03-13,2017-09-09,tech2,affiliate2,2018-12-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
118,coulter,lab_equip_r_us,2016-11-21,2016-12-17,2018-11-21,Lab4,gov,district,tech2,affiliate2,2017-01-01,2017-04-01,2017-03-06,2017-09-02,tech1,affiliate1,2018-12-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
119,hiv reagents,lab_equip_r_us,2017-08-11,2017-08-28,2019-08-11,Lab,parochial,district,tech2,affiliate2,2017-09-07,2017-12-06,2017-10-22,2018-04-20,tech3,affiliate3,2019-08-18,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
120,P24,lab_equip_r_us,2017-07-29,2017-08-13,2019-07-29,Lab,gov,other,tech1,affiliate1,2017-08-18,2017-11-16,2017-10-31,2018-04-29,tech3,affiliate3,2019-08-03,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
121,coulter,lab_equip_r_us,2016-10-22,2016-11-09,2018-10-22,Lab1,gov,district,tech1,affiliate1,2016-11-29,2017-02-27,2017-01-12,2017-07-11,tech2,affiliate2,2018-10-30,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
122,coulter,lab_equip_r_us,2017-10-14,2017-11-05,2019-10-14,Lab1,gov,regional,tech1,affiliate1,2017-12-30,2018-03-30,2018-01-24,2018-07-23,tech3,affiliate3,2019-10-26,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
123,hiv reagents,lab_equip_r_us,2016-11-13,2016-12-11,2018-11-13,Lab1,gov,district,tech1,affiliate1,2017-01-16,2017-04-16,2017-02-10,2017-08-09,tech2,affiliate2,2018-12-01,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
124,centrifuge,lab_equip_r_us,2016-05-25,2016-06-06,2018-05-25,Lab,gov,district,tech3,affiliate3,2016-06-10,2016-09-08,2016-09-01,2017-02-28,tech2,affiliate2,2018-05-27,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
125,micropipettes,quality_equip,2017-01-01,2017-01-10,2019-01-01,Lab1,gov,regional,tech3,affiliate3,2017-01-31,2017-05-01,2017-03-13,2017-09-09,tech3,affiliate3,2018-12-31,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
126,pcr_tube,quality_equip,2017-09-30,2017-10-23,2019-09-30,Lab3,gov,district,tech2,affiliate2,2017-11-29,2018-02-27,2017-12-14,2018-06-12,tech2,affiliate2,2019-10-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
127,graduated_pipettes,quality_equip,2016-06-13,2016-06-15,2018-06-13,Lab1,gov,other,tech1,affiliate1,2016-07-18,2016-10-16,2016-07-15,2017-01-11,tech1,affiliate1,2018-06-05,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
128,CD4_CD8_counter,quality_equip,2017-01-31,2017-02-16,2019-01-31,Lab3,private,district,tech2,affiliate2,2017-03-01,2017-05-30,2017-04-21,2017-10-18,tech1,affiliate1,2019-02-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
129,pcr_machine,quality_equip,2016-08-27,2016-09-07,2018-08-27,Lab4,gov,district,tech2,affiliate2,2016-10-08,2017-01-06,2016-10-16,2017-04-14,tech2,affiliate2,2018-08-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
130,micropipettes,lab_equip_r_us,2017-02-22,2017-03-01,2019-02-22,Lab2,private,district,tech3,affiliate3,2017-04-04,2017-07-03,2017-05-12,2017-11-08,tech2,affiliate2,2019-02-19,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
131,hiv reagents,best_labs,2017-06-10,2017-07-05,2019-06-10,Lab3,gov,district,tech3,affiliate3,2017-08-21,2017-11-19,2017-08-16,2018-02-12,tech3,affiliate3,2019-06-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
132,centrifuge,lab_equip_r_us,2016-11-07,2016-11-27,2018-11-07,Lab3,gov,regional,tech1,affiliate1,2017-01-06,2017-04-06,2017-02-15,2017-08-14,tech2,affiliate2,2018-11-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
133,pcr_tube,best_labs,2016-07-08,2016-08-05,2018-07-08,Lab4,gov,district,tech3,affiliate3,2016-09-04,2016-12-03,2016-10-20,2017-04-18,tech2,affiliate2,2018-07-26,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
134,centrifuge,quality_equip,2017-03-05,2017-03-11,2019-03-05,Lab,gov,district,tech1,affiliate1,2017-03-19,2017-06-17,2017-05-19,2017-11-15,tech3,affiliate3,2019-03-01,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
135,graduated_pipettes,lab_equip_r_us,2017-01-19,2017-01-22,2019-01-19,Lab3,gov,district,tech1,affiliate1,2017-02-23,2017-05-24,2017-03-11,2017-09-07,tech2,affiliate2,2019-01-12,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
136,pcr_tube,quality_equip,2016-03-06,2016-03-10,2018-03-06,Lab2,private,district,tech2,affiliate2,2016-03-29,2016-06-27,2016-05-02,2016-10-29,tech3,affiliate3,2018-02-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
137,centrifuge,best_labs,2016-12-13,2016-12-18,2018-12-13,Lab2,private,district,tech2,affiliate2,2017-02-07,2017-05-08,2017-03-16,2017-09-12,tech1,affiliate1,2018-12-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
138,CD4_CD8_counter,quality_equip,2016-09-28,2016-10-01,2018-09-28,Lab1,gov,district,tech2,affiliate2,2016-11-30,2017-02-28,2016-12-27,2017-06-25,tech2,affiliate2,2018-09-21,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
139,hiv reagents,quality_equip,2017-02-19,2017-02-24,2019-02-19,Lab2,gov,regional,tech1,affiliate1,2017-04-13,2017-07-12,2017-05-25,2017-11-21,tech2,affiliate2,2019-02-14,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
140,pcr_tube,best_labs,2017-04-27,2017-05-23,2019-04-27,Lab1,gov,district,tech1,affiliate1,2017-07-01,2017-09-29,2017-07-03,2017-12-30,tech3,affiliate3,2019-05-13,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
141,coulter,lab_equip_r_us,2017-07-13,2017-07-16,2019-07-13,Lab,gov,district,tech1,affiliate1,2017-08-04,2017-11-02,2017-09-23,2018-03-22,tech2,affiliate2,2019-07-06,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
142,centrifuge,best_labs,2016-02-05,2016-02-22,2018-02-04,Lab4,gov,district,tech3,affiliate3,2016-03-31,2016-06-29,2016-05-09,2016-11-05,tech3,affiliate3,2018-02-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
143,pcr_machine,lab_equip_r_us,2017-12-09,2018-01-04,2019-12-09,Lab1,gov,district,tech1,affiliate1,2018-01-17,2018-04-17,2018-02-18,2018-08-17,tech2,affiliate2,2019-12-25,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
144,centrifuge,lab_equip_r_us,2017-10-07,2017-10-11,2019-10-07,Lab2,gov,district,tech2,affiliate2,2017-10-19,2018-01-17,2017-12-28,2018-06-26,tech1,affiliate1,2019-10-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
145,CD4_CD8_counter,quality_equip,2017-05-25,2017-06-10,2019-05-25,Lab,gov,district,tech3,affiliate3,2017-07-15,2017-10-13,2017-07-11,2018-01-07,tech2,affiliate2,2019-05-31,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
146,graduated_pipettes,lab_equip_r_us,2017-02-25,2017-03-26,2019-02-25,Lab4,gov,national,tech2,affiliate2,2017-04-24,2017-07-23,2017-06-10,2017-12-07,tech2,affiliate2,2019-03-16,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
147,graduated_pipettes,quality_equip,2016-09-06,2016-09-23,2018-09-06,Lab2,gov,regional,tech3,affiliate3,2016-09-27,2016-12-26,2016-12-22,2017-06-20,tech1,affiliate1,2018-09-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
148,spectrophotometer,quality_equip,2016-08-11,2016-08-15,2018-08-11,Lab1,parochial,district,tech3,affiliate3,2016-08-30,2016-11-28,2016-10-25,2017-04-23,tech2,affiliate2,2018-08-05,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
149,graduated_pipettes,lab_equip_r_us,2017-01-30,2017-02-18,2019-01-30,Lab4,gov,district,tech2,affiliate2,2017-04-11,2017-07-10,2017-03-29,2017-09-25,tech1,affiliate1,2019-02-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
150,P24,quality_equip,2017-01-24,2017-02-17,2019-01-24,Lab2,parochial,district,tech2,affiliate2,2017-04-10,2017-07-09,2017-03-22,2017-09-18,tech1,affiliate1,2019-02-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
151,pcr_tube,lab_equip_r_us,2017-07-05,2017-07-21,2019-07-05,Lab3,parochial,regional,tech2,affiliate2,2017-08-18,2017-11-16,2017-10-10,2018-04-08,tech2,affiliate2,2019-07-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
152,coulter,lab_equip_r_us,2016-01-27,2016-02-08,2018-01-26,Lab2,gov,national,tech2,affiliate2,2016-03-29,2016-06-27,2016-03-16,2016-09-12,tech3,affiliate3,2018-01-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
153,micropipettes,lab_equip_r_us,2017-04-12,2017-04-23,2019-04-12,Lab4,gov,district,tech3,affiliate3,2017-06-07,2017-09-05,2017-07-14,2018-01-10,tech1,affiliate1,2019-04-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
154,P24,quality_equip,2016-03-02,2016-03-04,2018-03-02,Lab1,private,district,tech1,affiliate1,2016-04-15,2016-07-14,2016-05-29,2016-11-25,tech3,affiliate3,2018-02-22,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
155,pcr_machine,quality_equip,2016-01-31,2016-02-15,2018-01-30,Lab,gov,district,tech3,affiliate3,2016-03-13,2016-06-11,2016-04-29,2016-10-26,tech1,affiliate1,2018-02-04,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
156,micropipettes,lab_equip_r_us,2016-10-20,2016-11-17,2018-10-20,Lab3,private,other,tech3,affiliate3,2017-01-01,2017-04-01,2017-01-22,2017-07-21,tech1,affiliate1,2018-11-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
157,centrifuge,quality_equip,2016-08-24,2016-09-20,2018-08-24,Lab4,gov,district,tech1,affiliate1,2016-10-27,2017-01-25,2016-11-28,2017-05-27,tech3,affiliate3,2018-09-10,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
158,spectrophotometer,lab_equip_r_us,2016-10-31,2016-11-14,2018-10-31,Lab1,gov,district,tech2,affiliate2,2016-12-22,2017-03-22,2017-01-24,2017-07-23,tech3,affiliate3,2018-11-04,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
159,pcr_tube,lab_equip_r_us,2016-07-02,2016-07-03,2018-07-02,Lab1,private,regional,tech2,affiliate2,2016-08-08,2016-11-06,2016-08-14,2017-02-10,tech2,affiliate2,2018-06-23,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
160,centrifuge,lab_equip_r_us,2017-01-10,2017-02-05,2019-01-10,Lab3,gov,district,tech1,affiliate1,2017-04-04,2017-07-03,2017-03-07,2017-09-03,tech2,affiliate2,2019-01-26,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
161,micropipettes,lab_equip_r_us,2016-02-14,2016-02-20,2018-02-13,Lab2,gov,district,tech2,affiliate2,2016-04-06,2016-07-05,2016-04-23,2016-10-20,tech2,affiliate2,2018-02-09,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
162,coulter,best_labs,2016-01-05,2016-02-04,2018-01-04,Lab,private,national,tech2,affiliate2,2016-03-26,2016-06-24,2016-03-14,2016-09-10,tech3,affiliate3,2018-01-24,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
163,pcr_tube,lab_equip_r_us,2017-11-21,2017-12-04,2019-11-21,Lab4,gov,district,tech3,affiliate3,2017-12-10,2018-03-10,2018-02-03,2018-08-02,tech3,affiliate3,2019-11-24,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
164,pcr_tube,quality_equip,2017-06-14,2017-07-06,2019-06-14,Lab2,private,district,tech1,affiliate1,2017-08-17,2017-11-15,2017-09-14,2018-03-13,tech1,affiliate1,2019-06-26,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
165,P24,best_labs,2016-12-11,2016-12-21,2018-12-11,Lab4,gov,regional,tech2,affiliate2,2016-12-28,2017-03-28,2017-03-06,2017-09-02,tech2,affiliate2,2018-12-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
166,spectrophotometer,best_labs,2016-04-18,2016-04-21,2018-04-18,Lab,gov,district,tech3,affiliate3,2016-06-12,2016-09-10,2016-06-08,2016-12-05,tech1,affiliate1,2018-04-11,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
167,graduated_pipettes,best_labs,2016-06-28,2016-07-09,2018-06-28,Lab,gov,district,tech3,affiliate3,2016-07-27,2016-10-25,2016-09-10,2017-03-09,tech1,affiliate1,2018-06-29,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
168,CD4_CD8_counter,best_labs,2016-01-10,2016-02-03,2018-01-09,Lab1,parochial,other,tech2,affiliate2,2016-02-18,2016-05-18,2016-04-06,2016-10-03,tech2,affiliate2,2018-01-23,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
169,pcr_tube,best_labs,2016-02-23,2016-03-04,2018-02-22,Lab,parochial,district,tech1,affiliate1,2016-04-06,2016-07-05,2016-04-06,2016-10-03,tech1,affiliate1,2018-02-22,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
170,P24,best_labs,2017-04-11,2017-04-29,2019-04-11,Lab2,gov,district,tech1,affiliate1,2017-05-29,2017-08-27,2017-07-21,2018-01-17,tech3,affiliate3,2019-04-19,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
171,graduated_pipettes,quality_equip,2016-02-16,2016-03-11,2018-02-15,Lab4,gov,district,tech3,affiliate3,2016-04-29,2016-07-28,2016-05-30,2016-11-26,tech2,affiliate2,2018-03-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
172,CD4_CD8_counter,quality_equip,2017-05-17,2017-05-24,2019-05-17,Lab1,gov,other,tech2,affiliate2,2017-06-14,2017-09-12,2017-08-20,2018-02-16,tech2,affiliate2,2019-05-14,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
173,micropipettes,lab_equip_r_us,2017-02-16,2017-03-04,2019-02-16,Lab2,gov,district,tech1,affiliate1,2017-04-10,2017-07-09,2017-05-17,2017-11-13,tech1,affiliate1,2019-02-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
174,P24,lab_equip_r_us,2017-03-14,2017-03-23,2019-03-14,Lab2,gov,regional,tech2,affiliate2,2017-05-02,2017-07-31,2017-05-21,2017-11-17,tech3,affiliate3,2019-03-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
175,P24,best_labs,2016-02-10,2016-02-14,2018-02-09,Lab2,gov,district,tech1,affiliate1,2016-03-16,2016-06-14,2016-03-30,2016-09-26,tech3,affiliate3,2018-02-03,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
176,micropipettes,lab_equip_r_us,2017-08-26,2017-08-29,2019-08-26,Lab4,gov,district,tech2,affiliate2,2017-09-11,2017-12-10,2017-10-24,2018-04-22,tech1,affiliate1,2019-08-19,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
177,micropipettes,best_labs,2016-09-09,2016-09-22,2018-09-09,Lab1,gov,district,tech3,affiliate3,2016-11-15,2017-02-13,2016-10-30,2017-04-28,tech2,affiliate2,2018-09-12,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
178,graduated_pipettes,lab_equip_r_us,2017-02-07,2017-02-09,2019-02-07,Lab2,gov,regional,tech3,affiliate3,2017-03-29,2017-06-27,2017-04-17,2017-10-14,tech2,affiliate2,2019-01-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
179,micropipettes,lab_equip_r_us,2017-05-28,2017-06-27,2019-05-28,Lab3,private,other,tech1,affiliate1,2017-08-16,2017-11-14,2017-08-21,2018-02-17,tech3,affiliate3,2019-06-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
180,pcr_tube,lab_equip_r_us,2016-04-18,2016-04-28,2018-04-18,Lab2,gov,district,tech2,affiliate2,2016-06-09,2016-09-07,2016-07-05,2017-01-01,tech1,affiliate1,2018-04-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
181,CD4_CD8_counter,lab_equip_r_us,2016-05-27,2016-06-21,2018-05-27,Lab4,gov,district,tech1,affiliate1,2016-07-18,2016-10-16,2016-09-11,2017-03-10,tech1,affiliate1,2018-06-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
182,spectrophotometer,lab_equip_r_us,2016-03-20,2016-04-17,2018-03-20,Lab2,gov,district,tech3,affiliate3,2016-05-25,2016-08-23,2016-07-14,2017-01-10,tech3,affiliate3,2018-04-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
183,CD4_CD8_counter,quality_equip,2017-05-17,2017-05-24,2019-05-17,Lab2,gov,district,tech3,affiliate3,2017-06-01,2017-08-30,2017-07-03,2017-12-30,tech1,affiliate1,2019-05-14,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
184,pcr_machine,best_labs,2017-05-09,2017-05-26,2019-05-09,Lab4,gov,national,tech2,affiliate2,2017-07-15,2017-10-13,2017-07-15,2018-01-11,tech2,affiliate2,2019-05-16,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
185,graduated_pipettes,lab_equip_r_us,2016-12-10,2017-01-08,2018-12-10,Lab4,private,district,tech2,affiliate2,2017-02-07,2017-05-08,2017-03-15,2017-09-11,tech3,affiliate3,2018-12-29,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
186,pcr_tube,lab_equip_r_us,2017-03-28,2017-04-27,2019-03-28,Lab1,parochial,district,tech1,affiliate1,2017-06-15,2017-09-13,2017-07-19,2018-01-15,tech1,affiliate1,2019-04-17,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
187,P24,quality_equip,2017-02-08,2017-02-12,2019-02-08,Lab4,gov,regional,tech3,affiliate3,2017-02-18,2017-05-19,2017-03-19,2017-09-15,tech1,affiliate1,2019-02-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
188,graduated_pipettes,lab_equip_r_us,2016-09-05,2016-09-10,2018-09-05,Lab1,gov,district,tech1,affiliate1,2016-10-27,2017-01-25,2016-10-12,2017-04-10,tech3,affiliate3,2018-08-31,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
189,CD4_CD8_counter,lab_equip_r_us,2016-06-08,2016-06-21,2018-06-08,Lab2,private,district,tech2,affiliate2,2016-07-11,2016-10-09,2016-07-22,2017-01-18,tech2,affiliate2,2018-06-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
190,CD4_CD8_counter,lab_equip_r_us,2017-01-25,2017-02-08,2019-01-25,Lab,gov,other,tech2,affiliate2,2017-03-15,2017-06-13,2017-04-26,2017-10-23,tech1,affiliate1,2019-01-29,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
191,micropipettes,quality_equip,2016-09-04,2016-10-01,2018-09-04,Lab4,parochial,district,tech1,affiliate1,2016-10-08,2017-01-06,2016-11-08,2017-05-07,tech2,affiliate2,2018-09-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
192,pcr_tube,quality_equip,2016-05-18,2016-06-13,2018-05-18,Lab4,gov,other,tech2,affiliate2,2016-07-04,2016-10-02,2016-07-16,2017-01-12,tech2,affiliate2,2018-06-03,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
193,P24,best_labs,2016-05-22,2016-06-08,2018-05-22,Lab,gov,other,tech2,affiliate2,2016-07-18,2016-10-16,2016-08-22,2017-02-18,tech3,affiliate3,2018-05-29,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
194,P24,quality_equip,2017-08-04,2017-08-30,2019-08-04,Lab,gov,other,tech1,affiliate1,2017-10-23,2018-01-21,2017-11-22,2018-05-21,tech1,affiliate1,2019-08-20,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
195,graduated_pipettes,quality_equip,2017-12-17,2018-01-15,2019-12-17,Lab3,gov,district,tech3,affiliate3,2018-02-27,2018-05-28,2018-03-02,2018-08-29,tech1,affiliate1,2020-01-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
196,hiv reagents,best_labs,2016-05-03,2016-05-26,2018-05-03,Lab4,gov,district,tech3,affiliate3,2016-06-11,2016-09-09,2016-07-06,2017-01-02,tech3,affiliate3,2018-05-16,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
197,pcr_machine,best_labs,2017-06-11,2017-07-10,2019-06-11,Lab3,gov,regional,tech3,affiliate3,2017-07-16,2017-10-14,2017-09-03,2018-03-02,tech1,affiliate1,2019-06-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
198,micropipettes,quality_equip,2016-09-01,2016-09-21,2018-09-01,Lab3,gov,regional,tech1,affiliate1,2016-10-18,2017-01-16,2016-11-18,2017-05-17,tech3,affiliate3,2018-09-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
199,pcr_machine,best_labs,2016-12-14,2017-01-08,2018-12-14,Lab2,private,district,tech3,affiliate3,2017-01-14,2017-04-14,2017-03-14,2017-09-10,tech3,affiliate3,2018-12-29,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
200,spectrophotometer,best_labs,2017-02-24,2017-03-22,2019-02-24,Lab2,gov,district,tech2,affiliate2,2017-05-18,2017-08-16,2017-06-01,2017-11-28,tech1,affiliate1,2019-03-12,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
201,coulter,quality_equip,2017-06-21,2017-07-06,2019-06-21,Lab1,gov,regional,tech3,affiliate3,2017-08-29,2017-11-27,2017-09-30,2018-03-29,tech1,affiliate1,2019-06-26,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
